Complaint ID,Product,Issue,State,Date received,Submitted via,Resolution Time Reponse
5143,Credit card,Complaint: Credit line increase/decrease,GA,2013-11-19 00:00:00,Ema,Fast
5144,Bank account or service,Complaint: Deposits and withdrawals,NY,2015-10-26 00:00:00,Web,Fast
5145,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2015-11-20 00:00:00,Web,Instant
5146,Mortgage,"Complaint: Application, originator, mortgage broker",OH,2016-12-03 00:00:00,Web,Instant
5147,Bank account or service,Complaint: Problems caused by my funds being low,NJ,2016-07-27 00:00:00,Web,Instant
5148,Mortgage,"Complaint: Loan servicing, payments, escrow account",NC,2014-04-17 00:00:00,Web,Instant
5149,Bank account or service,Complaint: Deposits and withdrawals,NC,2015-08-25 00:00:00,Ema,Fast
5150,Consumer Loan,Complaint: Problems when you are unable to pay,IL,2014-04-12 00:00:00,Web,Instant
5151,Debt collection,"Complaint: Loan modification,collection,foreclosure",AZ,2014-01-05 00:00:00,Web,Instant
5152,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2015-01-06 00:00:00,Web,Instant
5153,Student loan,Complaint: Can't repay my loan,MA,2016-06-25 00:00:00,Web,Fast
5154,Mortgage,"Complaint: Application, originator, mortgage broker",FL,2013-05-13 00:00:00,Web,Fast
5155,Bank account or service,"Complaint: Account opening, closing, or management",IN,2014-01-14 00:00:00,Ema,Fast
5156,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2013-04-19 00:00:00,Web,Fast
5157,Bank account or service,Complaint: Problems caused by my funds being low,TN,2014-07-17 00:00:00,Web,Instant
5158,Bank account or service,"Complaint: Account opening, closing, or management",NY,2015-02-02 00:00:00,Web,Instant
5159,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2015-10-19 00:00:00,Web,Instant
5160,Bank account or service,"Complaint: Account opening, closing, or management",CA,2016-07-13 00:00:00,Ema,Fast
5161,Debt collection,Complaint: Communication tactics,IL,2015-08-17 00:00:00,Web,Instant
5162,Bank account or service,Complaint: Deposits and withdrawals,MS,2015-06-22 00:00:00,Web,Fast
5163,Mortgage,"Complaint: Application, originator, mortgage broker",NC,2014-06-19 00:00:00,Web,Instant
5164,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2016-06-14 00:00:00,Web,Instant
5165,Bank account or service,"Complaint: Account opening, closing, or management",NY,2016-06-28 00:00:00,Web,Instant
5166,Bank account or service,"Complaint: Account opening, closing, or management",CA,2016-06-18 00:00:00,Web,Instant
5167,Credit reporting,Complaint: Credit reporting company's investigation,VA,2015-05-19 00:00:00,Web,Instant
5168,Debt collection,Complaint: Communication tactics,OH,2014-05-12 00:00:00,Web,Instant
5169,Bank account or service,Complaint: Problems caused by my funds being low,PA,2016-04-22 00:00:00,Web,Instant
5170,Bank account or service,Complaint: Problems caused by my funds being low,IL,2013-08-12 00:00:00,Web,Fast
5171,Bank account or service,"Complaint: Account opening, closing, or management",TX,2016-02-08 00:00:00,Web,Instant
5172,Credit reporting,Complaint: Unable to get credit report/credit score,CA,2015-05-26 00:00:00,Web,Instant
5173,Mortgage,Complaint: Settlement process and costs,PA,2013-09-25 00:00:00,Web,Fast
5174,Bank account or service,"Complaint: Account opening, closing, or management",NC,2015-03-08 00:00:00,Pho,Fast
5175,Consumer Loan,Complaint: Shopping for a loan or lease,MS,2014-02-23 00:00:00,Web,Instant
5176,Bank account or service,Complaint: Problems caused by my funds being low,MI,2014-02-09 00:00:00,Web,Instant
5177,Bank account or service,Complaint: Deposits and withdrawals,MA,2015-07-13 00:00:00,Ema,Fast
5178,Credit card,Complaint: Transaction issue,NJ,2013-08-20 00:00:00,Web,Instant
5179,Mortgage,"Complaint: Application, originator, mortgage broker",AZ,2016-07-14 00:00:00,Pho,Fast
5180,Bank account or service,"Complaint: Making/receiving payments, sending money",VA,2014-07-04 00:00:00,Web,Instant
5181,Bank account or service,Complaint: Deposits and withdrawals,WV,2013-10-23 00:00:00,Web,Instant
5182,Credit reporting,Complaint: Credit reporting company's investigation,OR,2014-04-14 00:00:00,Ema,Fast
5183,Consumer Loan,Complaint: Problems when you are unable to pay,AL,2016-03-31 00:00:00,Web,Instant
5184,Credit reporting,Complaint: Unable to get credit report/credit score,NJ,2014-11-08 00:00:00,Web,Instant
5185,Mortgage,"Complaint: Loan servicing, payments, escrow account",OR,2015-08-13 00:00:00,Pho,Fast
5186,Mortgage,"Complaint: Loan servicing, payments, escrow account",CO,2013-09-07 00:00:00,Web,Fast
5187,Bank account or service,"Complaint: Account opening, closing, or management",CA,2015-04-11 00:00:00,Web,Instant
5188,Debt collection,Complaint: Communication tactics,CA,2014-05-06 00:00:00,Web,Fast
5189,Debt collection,"Complaint: Loan modification,collection,foreclosure",CA,2016-10-10 00:00:00,Web,Instant
5190,Debt collection,"Complaint: Loan modification,collection,foreclosure",OH,2013-11-13 00:00:00,Web,Instant
5191,Bank account or service,Complaint: Deposits and withdrawals,CA,2016-03-03 00:00:00,Web,Instant
5192,Consumer Loan,Complaint: Taking out the loan or lease,MD,2015-03-24 00:00:00,Web,Fast
5193,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2014-07-24 00:00:00,Ema,Fast
5194,Mortgage,"Complaint: Loan servicing, payments, escrow account",CO,2016-12-01 00:00:00,Web,Instant
5195,Mortgage,"Complaint: Loan servicing, payments, escrow account",OK,2015-01-15 00:00:00,Web,Instant
5196,Credit card,Complaint: Closing/Cancelling account,CA,2014-03-09 00:00:00,Web,Fast
5197,Bank account or service,"Complaint: Account opening, closing, or management",NC,2013-11-18 00:00:00,Ema,Fast
5198,Payday loan,Complaint: Charged fees or interest I didn't expect,NY,2014-07-07 00:00:00,Web,Fast
5199,Mortgage,"Complaint: Loan servicing, payments, escrow account",CA,2014-10-19 00:00:00,Web,Instant
5200,Debt collection,"Complaint: Loan modification,collection,foreclosure",IL,2015-10-31 00:00:00,Web,Instant
5201,Bank account or service,Complaint: Using a debit or ATM card,IL,2013-06-22 00:00:00,Pos,Fast
5202,Debt collection,Complaint: Taking/threatening an illegal action,NC,2015-09-01 00:00:00,Web,Instant
5203,Bank account or service,"Complaint: Account opening, closing, or management",UT,2015-12-29 00:00:00,Web,Fast
5204,Credit reporting,Complaint: Unable to get credit report/credit score,MO,2015-01-12 00:00:00,Pos,Fast
5205,Mortgage,"Complaint: Loan servicing, payments, escrow account",SC,2016-06-23 00:00:00,Web,Instant
5206,Debt collection,Complaint: Improper contact or sharing of info,TN,2016-04-21 00:00:00,Web,Fast
5207,Mortgage,Complaint: Settlement process and costs,OH,2014-08-02 00:00:00,Web,Instant
5208,Bank account or service,"Complaint: Account opening, closing, or management",TN,2016-10-06 00:00:00,Web,Instant
5209,Credit card,Complaint: Billing disputes,CA,2016-01-15 00:00:00,Ema,Fast
5210,Debt collection,Complaint: Improper contact or sharing of info,NV,2015-09-14 00:00:00,Web,Instant
5211,Bank account or service,Complaint: Using a debit or ATM card,TX,2016-05-18 00:00:00,Pho,Fast
5212,Bank account or service,"Complaint: Account opening, closing, or management",NJ,2016-06-24 00:00:00,Pho,Instant
5213,Consumer Loan,Complaint: Managing the loan or lease,IL,2016-07-06 00:00:00,Ema,Fast
5214,Credit reporting,Complaint: Credit reporting company's investigation,NC,2015-08-07 00:00:00,Web,Instant
5215,Mortgage,Complaint: Credit decision / Underwriting,FL,2013-09-10 00:00:00,Web,Instant
5216,Debt collection,Complaint: Communication tactics,OH,2014-12-26 00:00:00,Web,Fast
5217,Credit card,Complaint: Payoff process,IL,2016-01-13 00:00:00,Ema,Fast
5218,Bank account or service,"Complaint: Making/receiving payments, sending money",IL,2016-02-29 00:00:00,Web,Instant
5219,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2014-03-24 00:00:00,Web,Instant
5220,Bank account or service,"Complaint: Making/receiving payments, sending money",CO,2013-03-21 00:00:00,Web,Fast
5221,Mortgage,"Complaint: Loan servicing, payments, escrow account",NM,2015-10-21 00:00:00,Web,Fast
5222,Credit reporting,Complaint: Improper use of my credit report,TX,2013-02-16 00:00:00,Web,Fast
5223,Debt collection,"Complaint: Loan modification,collection,foreclosure",NY,2016-03-25 00:00:00,Web,Instant
5224,Credit reporting,Complaint: Improper use of my credit report,AZ,2016-02-08 00:00:00,Web,Fast
5225,Debt collection,Complaint: Communication tactics,IN,2014-05-13 00:00:00,Web,Fast
5226,Credit reporting,Complaint: Credit reporting company's investigation,TX,2015-02-13 00:00:00,Web,Instant
5227,Consumer Loan,Complaint: Managing the loan or lease,FL,2013-05-07 00:00:00,Web,Fast
5228,Consumer Loan,Complaint: Problems when you are unable to pay,IL,2016-01-28 00:00:00,Web,Instant
5229,Credit reporting,Complaint: Credit reporting company's investigation,PA,2013-06-16 00:00:00,Web,Fast
5230,Mortgage,"Complaint: Loan servicing, payments, escrow account",NV,2015-11-19 00:00:00,Pho,Fast
5231,Credit card,Complaint: Identity theft / Fraud / Embezzlement,TX,2015-09-17 00:00:00,Web,Instant
5232,Bank account or service,Complaint: Problems caused by my funds being low,AZ,2015-08-08 00:00:00,Web,Instant
5233,Mortgage,Complaint: Credit decision / Underwriting,AL,2014-08-25 00:00:00,Ema,Fast
5234,Money transfers,Complaint: Money was not available when promised,NY,2014-03-25 00:00:00,Pho,Fast
5235,Debt collection,Complaint: Taking/threatening an illegal action,MI,2014-06-30 00:00:00,Web,Instant
5236,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2014-12-17 00:00:00,Pos,Fast
5237,Debt collection,Complaint: False statements or representation,FL,2014-08-16 00:00:00,Web,Instant
5238,Mortgage,"Complaint: Application, originator, mortgage broker",CA,2016-11-07 00:00:00,Web,Instant
5239,Credit reporting,Complaint: Credit reporting company's investigation,MD,2013-10-19 00:00:00,Web,Instant
5240,Mortgage,"Complaint: Application, originator, mortgage broker",TX,2015-05-08 00:00:00,Pho,Fast
5241,Bank account or service,Complaint: Deposits and withdrawals,PA,2013-07-16 00:00:00,Ema,Fast
5242,Credit card,Complaint: Identity theft / Fraud / Embezzlement,NM,2013-04-07 00:00:00,Web,Fast
5243,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2015-10-30 00:00:00,Web,Instant
5244,Credit card,Complaint: Overlimit fee,FL,2014-01-27 00:00:00,Ema,Fast
5245,Credit card,Complaint: Identity theft / Fraud / Embezzlement,SC,2014-02-11 00:00:00,Web,Instant
5246,Credit reporting,Complaint: Credit reporting company's investigation,TX,2015-01-13 00:00:00,Web,Fast
5247,Credit card,Complaint: Billing statement,NY,2016-06-21 00:00:00,Pho,Instant
5248,Debt collection,"Complaint: Loan modification,collection,foreclosure",NY,2015-03-25 00:00:00,Web,Instant
5249,Debt collection,Complaint: Taking/threatening an illegal action,NJ,2013-11-21 00:00:00,Web,Instant
5250,Credit reporting,Complaint: Credit reporting company's investigation,TX,2014-09-01 00:00:00,Pos,Instant
5251,Debt collection,Complaint: Taking/threatening an illegal action,CA,2015-07-17 00:00:00,Web,Instant
5252,Credit card,Complaint: Billing disputes,FL,2016-08-03 00:00:00,Web,Instant
5253,Consumer Loan,Complaint: Managing the loan or lease,TX,2014-12-24 00:00:00,Web,Instant
5254,Mortgage,"Complaint: Loan servicing, payments, escrow account",LA,2015-08-24 00:00:00,Web,Fast
5255,Debt collection,Complaint: Communication tactics,MD,2015-05-16 00:00:00,Web,Instant
5256,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2015-07-07 00:00:00,Web,Fast
5257,Bank account or service,"Complaint: Making/receiving payments, sending money",MD,2016-07-14 00:00:00,Web,Instant
5258,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2015-08-26 00:00:00,Web,Instant
5259,Credit card,Complaint: Identity theft / Fraud / Embezzlement,NJ,2013-12-30 00:00:00,Web,Fast
5260,Credit reporting,Complaint: Unable to get credit report/credit score,CA,2015-04-12 00:00:00,Web,Instant
5261,Credit card,Complaint: Identity theft / Fraud / Embezzlement,WI,2014-03-11 00:00:00,Web,Instant
5262,Consumer Loan,Complaint: Account terms and changes,GA,2013-02-26 00:00:00,Web,Instant
5263,Bank account or service,Complaint: Deposits and withdrawals,NJ,2014-03-24 00:00:00,Ema,Fast
5264,Debt collection,Complaint: False statements or representation,NC,2016-11-02 00:00:00,Ema,Fast
5265,Debt collection,Complaint: Taking/threatening an illegal action,SD,2014-11-17 00:00:00,Web,Fast
5266,Credit reporting,Complaint: Credit reporting company's investigation,TX,2014-04-23 00:00:00,Web,Instant
5267,Credit reporting,Complaint: Unable to get credit report/credit score,CT,2013-10-26 00:00:00,Web,Instant
5268,Mortgage,"Complaint: Loan servicing, payments, escrow account",WA,2016-03-21 00:00:00,Web,Instant
5269,Student loan,Complaint: Dealing with my lender or servicer,NH,2015-11-05 00:00:00,Web,Fast
5270,Credit card,Complaint: Rewards,CA,2016-08-09 00:00:00,Web,Instant
5271,Debt collection,Complaint: False statements or representation,CA,2014-12-05 00:00:00,Web,Instant
5272,Mortgage,"Complaint: Loan servicing, payments, escrow account",MA,2013-03-20 00:00:00,Pho,Fast
5273,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2013-03-19 00:00:00,Pho,Fast
5274,Mortgage,"Complaint: Application, originator, mortgage broker",TX,2016-09-03 00:00:00,Web,Instant
5275,Bank account or service,Complaint: Problems caused by my funds being low,NY,2016-06-13 00:00:00,Ema,Fast
5276,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2013-11-16 00:00:00,Web,Instant
5277,Credit reporting,Complaint: Credit reporting company's investigation,MN,2013-01-21 00:00:00,Web,Instant
5278,Debt collection,Complaint: Improper contact or sharing of info,CA,2015-05-26 00:00:00,Ema,Fast
5279,Debt collection,Complaint: Improper contact or sharing of info,TX,2016-11-08 00:00:00,Web,Instant
5280,Debt collection,"Complaint: Loan modification,collection,foreclosure",TX,2016-01-02 00:00:00,Web,Instant
5281,Credit card,Complaint: Sale of account,OH,2015-04-21 00:00:00,Web,Instant
5282,Payday loan,Complaint: Can't stop charges to bank account,CA,2014-05-01 00:00:00,Web,Fast
5283,Debt collection,Complaint: Improper contact or sharing of info,MD,2015-08-22 00:00:00,Web,Instant
5284,Student loan,Complaint: Dealing with my lender or servicer,IA,2015-04-09 00:00:00,Web,Instant
5285,Credit reporting,Complaint: Credit reporting company's investigation,OR,2015-04-28 00:00:00,Web,Instant
5286,Bank account or service,Complaint: Using a debit or ATM card,AZ,2013-04-03 00:00:00,Ema,Fast
5287,Bank account or service,"Complaint: Account opening, closing, or management",CT,2014-12-17 00:00:00,Web,Instant
5288,Credit card,Complaint: Rewards,OK,2016-06-27 00:00:00,Web,Instant
5289,Credit reporting,Complaint: Improper use of my credit report,TX,2015-11-19 00:00:00,Web,Instant
5290,Mortgage,"Complaint: Loan servicing, payments, escrow account",OR,2015-03-30 00:00:00,Web,Fast
5291,Bank account or service,Complaint: Using a debit or ATM card,DE,2015-11-08 00:00:00,Web,Instant
5292,Mortgage,"Complaint: Loan servicing, payments, escrow account",PA,2013-06-18 00:00:00,Pho,Fast
5293,Bank account or service,"Complaint: Account opening, closing, or management",NY,2013-04-16 00:00:00,Web,Fast
5294,Mortgage,"Complaint: Loan servicing, payments, escrow account",AZ,2015-01-09 00:00:00,Web,Instant
5295,Mortgage,"Complaint: Loan servicing, payments, escrow account",NJ,2014-10-06 00:00:00,Web,Instant
5296,Bank account or service,Complaint: Deposits and withdrawals,NY,2015-11-15 00:00:00,Web,Instant
5297,Mortgage,"Complaint: Loan servicing, payments, escrow account",VA,2015-10-28 00:00:00,Pos,Fast
5298,Bank account or service,"Complaint: Account opening, closing, or management",NC,2015-07-16 00:00:00,Web,Instant
5299,Credit reporting,Complaint: Credit reporting company's investigation,CA,2015-11-25 00:00:00,Web,Instant
5300,Debt collection,"Complaint: Loan modification,collection,foreclosure",GA,2015-02-21 00:00:00,Web,Fast
5301,Mortgage,"Complaint: Loan servicing, payments, escrow account",ME,2015-09-24 00:00:00,Web,Fast
5302,Payday loan,Complaint: Can't contact lender,CA,2016-07-18 00:00:00,Web,Instant
5303,Credit card,Complaint: Identity theft / Fraud / Embezzlement,MI,2015-07-30 00:00:00,Web,Instant
5304,Debt collection,Complaint: Taking/threatening an illegal action,CA,2014-07-21 00:00:00,Web,Instant
5305,Debt collection,"Complaint: Loan modification,collection,foreclosure",NY,2015-03-13 00:00:00,Web,Instant
5306,Mortgage,"Complaint: Loan servicing, payments, escrow account",TX,2015-07-14 00:00:00,Web,Fast
